Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
28-03-2020,MAHARASHTRA,OSMANABAD,0,815.3,0,20.94836243
28-03-2020,MAHARASHTRA,BID,0,1401.81,0,24.72861548
28-03-2020,MAHARASHTRA,LATUR,0,808.32,0,23.28703755
28-03-2020,MAHARASHTRA,YAVATMAL,0,1506.85,0,21.76582928
28-03-2020,MAHARASHTRA,BHANDARA,0,523.7,0,26.58037049
28-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.22,0,1.819136304
28-03-2020,MAHARASHTRA,NANDURBAR,0,326.52,0,10.84402655
28-03-2020,MAHARASHTRA,NAGPUR,0,1365.07,0,26.94299849
28-03-2020,MAHARASHTRA,CHANDRAPUR,0,1679.65,0,29.04405416
28-03-2020,MAHARASHTRA,JALGAON,0,988.86,0,16.44767312
28-03-2020,MAHARASHTRA,HINGOLI,0,525.44,0,21.87015743
28-03-2020,MAHARASHTRA,AKOLA,0,584,0,21.14047687
28-03-2020,MAHARASHTRA,AURANGABAD,0,1366.53,0,26.39826206
28-03-2020,MAHARASHTRA,DHULE,0,364.88,0,9.946023729
28-03-2020,MAHARASHTRA,KOLHAPUR,0,578.32,0,14.55610603
28-03-2020,MAHARASHTRA,RAIGARH,0,384.84,0,10.46431355
28-03-2020,MAHARASHTRA,AMRAVATI,0,1479.14,0,23.73385177
28-03-2020,MAHARASHTRA,NANDED,0,1500.38,0,27.60426566
28-03-2020,MAHARASHTRA,SOLAPUR,0,1826.76,0,23.78981204
28-03-2020,MAHARASHTRA,AHMADNAGAR,0,1676.87,0,19.173178
28-03-2020,MAHARASHTRA,THANE,0,380.47,0,7.800116707
28-03-2020,MAHARASHTRA,SANGLI,0,928.42,0,20.99005417
28-03-2020,MAHARASHTRA,WARDHA,0,781.63,0,24.24912842
28-03-2020,MAHARASHTRA,BULDANA,0,960.94,0,19.27852456
28-03-2020,MAHARASHTRA,SINDHUDURG,0,276,0,10.49033682
27-03-2020,MAHARASHTRA,WASHIM,0,652.46,0,24.55043277
27-03-2020,MAHARASHTRA,SATARA,0,795.41,0,14.6876719
27-03-2020,MAHARASHTRA,PUNE,0,1295.52,0,16.10496559
27-03-2020,MAHARASHTRA,PARBHANI,0,683.71,0,21.0407491
27-03-2020,MAHARASHTRA,JALNA,0,838.95,0,21.08845358
27-03-2020,MAHARASHTRA,GONDIYA,0,795.4,0,28.47210739
27-03-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
27-03-2020,MAHARASHTRA,NASHIK,0,845.7,0,10.62841759
27-03-2020,MAHARASHTRA,GARHCHIROLI,0,1838.44,0,24.85010598
27-03-2020,MAHARASHTRA,RATNAGIRI,0,449.26,0,10.53432982
27-03-2020,MAHARASHTRA,OSMANABAD,0,826.81,0,21.24410847
27-03-2020,MAHARASHTRA,BID,0,1426.46,0,25.16332801
27-03-2020,MAHARASHTRA,LATUR,0,819.39,0,23.6058953
27-03-2020,MAHARASHTRA,YAVATMAL,0,1499.81,0,21.66407303
27-03-2020,MAHARASHTRA,BHANDARA,0,535.57,0,27.18311207
27-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.22,0,1.819136304
27-03-2020,MAHARASHTRA,NANDURBAR,0,330.37,0,10.97193515
27-03-2020,MAHARASHTRA,NAGPUR,0,1381.39,0,27.26506431
27-03-2020,MAHARASHTRA,CHANDRAPUR,0,1638.34,0,28.32975574
27-03-2020,MAHARASHTRA,JALGAON,0,993.18,0,16.51937413
27-03-2020,MAHARASHTRA,HINGOLI,0,527.42,0,21.95241033
27-03-2020,MAHARASHTRA,AKOLA,0,588.24,0,21.29389398
27-03-2020,MAHARASHTRA,AURANGABAD,0.13,1455.34,0.81,28.11387439
27-03-2020,MAHARASHTRA,DHULE,0,369.31,0,10.06696688
27-03-2020,MAHARASHTRA,KOLHAPUR,0,586.43,0,14.76025472
27-03-2020,MAHARASHTRA,RAIGARH,0,375.03,0,10.19749825
27-03-2020,MAHARASHTRA,AMRAVATI,0,1487.94,0,23.87491494
27-03-2020,MAHARASHTRA,NANDED,0,1511.36,0,27.80632293
27-03-2020,MAHARASHTRA,SOLAPUR,0,1852.36,0,24.12319183
27-03-2020,MAHARASHTRA,AHMADNAGAR,0,1665.38,0,19.04181315
27-03-2020,MAHARASHTRA,THANE,0,380.96,0,7.810097966
27-03-2020,MAHARASHTRA,SANGLI,0,945.67,0,21.38004398
27-03-2020,MAHARASHTRA,WARDHA,0,786.75,0,24.40817191
27-03-2020,MAHARASHTRA,BULDANA,0,969.6,0,19.4522934
27-03-2020,MAHARASHTRA,SINDHUDURG,0,276.11,0,10.49466127
26-03-2020,MAHARASHTRA,WASHIM,0,643.24,0,24.20339372
26-03-2020,MAHARASHTRA,SATARA,0,805.72,0,14.87796917
26-03-2020,MAHARASHTRA,PUNE,0,1303.88,0,16.20893231
26-03-2020,MAHARASHTRA,PARBHANI,0,685.03,0,21.08134011
26-03-2020,MAHARASHTRA,JALNA,0,700.13,0,17.59892912
26-03-2020,MAHARASHTRA,GONDIYA,0,814.79,0,29.16607026
26-03-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
26-03-2020,MAHARASHTRA,NASHIK,0,853.15,0,10.72203443
26-03-2020,MAHARASHTRA,GARHCHIROLI,0,1880.99,0,25.42535336
26-03-2020,MAHARASHTRA,RATNAGIRI,0,449.35,0,10.53634098
26-03-2020,MAHARASHTRA,OSMANABAD,0,839.22,0,21.56301979
26-03-2020,MAHARASHTRA,BID,0,1454.4,0,25.65636132
26-03-2020,MAHARASHTRA,LATUR,0,831.99,0,23.96888011
26-03-2020,MAHARASHTRA,YAVATMAL,0,1515.1,0,21.88490243
26-03-2020,MAHARASHTRA,BHANDARA,0,548.7,0,27.84928034
26-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.25,0,1.828561075
26-03-2020,MAHARASHTRA,NANDURBAR,0,333.94,0,11.0906468
26-03-2020,MAHARASHTRA,NAGPUR,0,1403.92,0,27.70986575
26-03-2020,MAHARASHTRA,CHANDRAPUR,0,1675.02,0,28.96406572
26-03-2020,MAHARASHTRA,JALGAON,0,978.72,0,16.27901026
26-03-2020,MAHARASHTRA,HINGOLI,0,527.54,0,21.95719312
26-03-2020,MAHARASHTRA,AKOLA,0,578.73,0,20.9499237
26-03-2020,MAHARASHTRA,AURANGABAD,0,979.93,0,18.93009343
26-03-2020,MAHARASHTRA,DHULE,0,355.4,0,9.687643137
26-03-2020,MAHARASHTRA,KOLHAPUR,0,591.82,0,14.89572571
26-03-2020,MAHARASHTRA,RAIGARH,0,375.16,0,10.20099426
26-03-2020,MAHARASHTRA,AMRAVATI,0,1497.28,0,24.02485679
26-03-2020,MAHARASHTRA,NANDED,0,1523.16,0,28.02347618
26-03-2020,MAHARASHTRA,SOLAPUR,0,1880.13,0,24.48485684
26-03-2020,MAHARASHTRA,AHMADNAGAR,0,1667.4,0,19.06495281
26-03-2020,MAHARASHTRA,THANE,0,381.4,0,7.81922193
26-03-2020,MAHARASHTRA,SANGLI,0,965.02,0,21.81748317
26-03-2020,MAHARASHTRA,WARDHA,0,794.69,0,24.65426924
26-03-2020,MAHARASHTRA,BULDANA,0,892.58,0,17.90720637
26-03-2020,MAHARASHTRA,SINDHUDURG,0,276.08,0,10.49320357
25-03-2020,MAHARASHTRA,WASHIM,0,645.86,0,24.3022184
25-03-2020,MAHARASHTRA,SATARA,0,818.48,0,15.1135465
25-03-2020,MAHARASHTRA,PUNE,0,1318.34,0,16.38872307
25-03-2020,MAHARASHTRA,PARBHANI,0,688.15,0,21.1775167
25-03-2020,MAHARASHTRA,JALNA,0,704.03,0,17.69709863
25-03-2020,MAHARASHTRA,GONDIYA,0,835.62,0,29.91168791
25-03-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
25-03-2020,MAHARASHTRA,NASHIK,0,857.24,0,10.77345225
25-03-2020,MAHARASHTRA,GARHCHIROLI,0,1928.39,0,26.06601092
25-03-2020,MAHARASHTRA,RATNAGIRI,0,449.83,0,10.54763414
25-03-2020,MAHARASHTRA,OSMANABAD,0,853.35,0,21.9260962
25-03-2020,MAHARASHTRA,BID,0,1493.62,0.04,26.34812386
25-03-2020,MAHARASHTRA,LATUR,0,847.64,0.01,24.4195671
25-03-2020,MAHARASHTRA,YAVATMAL,0,1530.55,0,22.10818289
25-03-2020,MAHARASHTRA,BHANDARA,0,562.77,0,28.56332369
25-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.25,0,1.82940448
25-03-2020,MAHARASHTRA,NANDURBAR,0,267.57,0,8.886411502
25-03-2020,MAHARASHTRA,NAGPUR,0,1427.88,0,28.18273858
25-03-2020,MAHARASHTRA,CHANDRAPUR,0,1712.93,0,29.61959936
25-03-2020,MAHARASHTRA,JALGAON,0,983.34,0,16.35572486
25-03-2020,MAHARASHTRA,HINGOLI,0,529.47,0,22.03749783
25-03-2020,MAHARASHTRA,AKOLA,0,582.63,0,21.09082127
25-03-2020,MAHARASHTRA,AURANGABAD,0,989.95,0,19.12361718
25-03-2020,MAHARASHTRA,DHULE,0,289.62,0,7.894509619
25-03-2020,MAHARASHTRA,KOLHAPUR,0,600.56,0,15.11569519
25-03-2020,MAHARASHTRA,RAIGARH,0,375.45,0,10.20884333
25-03-2020,MAHARASHTRA,AMRAVATI,0,1506.97,0,24.18027053
25-03-2020,MAHARASHTRA,NANDED,0,1535.18,0,28.24445265
25-03-2020,MAHARASHTRA,SOLAPUR,0,1913.98,0,24.92567996
25-03-2020,MAHARASHTRA,AHMADNAGAR,0,1697,0,19.40337097
25-03-2020,MAHARASHTRA,THANE,0,381.99,0,7.831308836
25-03-2020,MAHARASHTRA,SANGLI,0.01,990.7,0.02,22.39793536
25-03-2020,MAHARASHTRA,WARDHA,0,802.81,0,24.9062213
25-03-2020,MAHARASHTRA,BULDANA,0,899.19,0,18.03973112
25-03-2020,MAHARASHTRA,SINDHUDURG,0,276.2,0,10.49796704
24-03-2020,MAHARASHTRA,WASHIM,0,646.2,0,24.31481799
24-03-2020,MAHARASHTRA,SATARA,0,592.69,0,10.94431446
24-03-2020,MAHARASHTRA,PUNE,0,999.41,0,12.42399871
24-03-2020,MAHARASHTRA,PARBHANI,0,685.32,0,21.0902626
24-03-2020,MAHARASHTRA,JALNA,0,641.27,0,16.11933723
24-03-2020,MAHARASHTRA,GONDIYA,0,848.05,0,30.3565935
24-03-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
24-03-2020,MAHARASHTRA,NASHIK,0,704.53,0,8.854294527
24-03-2020,MAHARASHTRA,GARHCHIROLI,0,1936.49,0.04,26.17549501
24-03-2020,MAHARASHTRA,RATNAGIRI,0,446.39,0,10.46687262
24-03-2020,MAHARASHTRA,OSMANABAD,0.01,836.32,0.11,21.48835456
24-03-2020,MAHARASHTRA,BID,0.28,1542.53,2.42,27.2109568
24-03-2020,MAHARASHTRA,LATUR,0.1,870.08,0.92,25.0661864
24-03-2020,MAHARASHTRA,YAVATMAL,0,1493.26,0,21.56942925
24-03-2020,MAHARASHTRA,BHANDARA,0,567.79,0,28.81806942
24-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.25,0,1.83142822
24-03-2020,MAHARASHTRA,NANDURBAR,0,258.34,0,8.579658207
24-03-2020,MAHARASHTRA,NAGPUR,0,1417.05,0,27.96893152
24-03-2020,MAHARASHTRA,CHANDRAPUR,0,1726.84,0,29.8600891
24-03-2020,MAHARASHTRA,JALGAON,0,894.78,0,14.8827787
24-03-2020,MAHARASHTRA,HINGOLI,0,530.58,0,22.08398454
24-03-2020,MAHARASHTRA,AKOLA,0,553.56,0,20.03860692
24-03-2020,MAHARASHTRA,AURANGABAD,0,700.46,0,13.53127454
24-03-2020,MAHARASHTRA,DHULE,0,281.89,0,7.683831303
24-03-2020,MAHARASHTRA,KOLHAPUR,0,475.15,0,11.9592152
24-03-2020,MAHARASHTRA,RAIGARH,0,371.65,0,10.10569553
24-03-2020,MAHARASHTRA,AMRAVATI,0,1498.94,0,24.05154678
24-03-2020,MAHARASHTRA,NANDED,0,1528.68,0,28.12493957
24-03-2020,MAHARASHTRA,SOLAPUR,0,1532.56,0.03,19.95840905
24-03-2020,MAHARASHTRA,AHMADNAGAR,0.14,1348.75,0.77,15.42152591
24-03-2020,MAHARASHTRA,THANE,0,370.66,0,7.599026035
24-03-2020,MAHARASHTRA,SANGLI,0.01,746.15,0.06,16.86916854
24-03-2020,MAHARASHTRA,WARDHA,0,798.42,0,24.77020042
24-03-2020,MAHARASHTRA,BULDANA,0,804.51,0,16.14029883
24-03-2020,MAHARASHTRA,SINDHUDURG,0,274.76,0,10.44326731
23-03-2020,MAHARASHTRA,WASHIM,0,649.04,0,24.42182116
23-03-2020,MAHARASHTRA,SATARA,0,590.36,0,10.90134036
23-03-2020,MAHARASHTRA,PUNE,0,993.03,0,12.34472112
23-03-2020,MAHARASHTRA,PARBHANI,0,686.77,0,21.13485794
23-03-2020,MAHARASHTRA,JALNA,0,640.62,0,16.10299185
23-03-2020,MAHARASHTRA,GONDIYA,0,865.76,0,30.99056922
23-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
23-03-2020,MAHARASHTRA,NASHIK,0,662,0,8.319729303
23-03-2020,MAHARASHTRA,GARHCHIROLI,0,1982.26,0.01,26.7941809
23-03-2020,MAHARASHTRA,RATNAGIRI,0,446.45,0,10.46841421
23-03-2020,MAHARASHTRA,OSMANABAD,0,588.79,0,15.1282928
23-03-2020,MAHARASHTRA,BID,0,1023.54,0,18.05573422
23-03-2020,MAHARASHTRA,LATUR,0,704.76,0,20.30355806
23-03-2020,MAHARASHTRA,YAVATMAL,0,1506.69,0,21.76348159
23-03-2020,MAHARASHTRA,BHANDARA,0,581.98,0,29.53835862
23-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.27,0,1.840802922
23-03-2020,MAHARASHTRA,NANDURBAR,0,254.8,0,8.462082178
23-03-2020,MAHARASHTRA,NAGPUR,0,1443.84,0,28.49775429
23-03-2020,MAHARASHTRA,CHANDRAPUR,0,1770.38,0,30.61306079
23-03-2020,MAHARASHTRA,JALGAON,0,896.32,0,14.90842986
23-03-2020,MAHARASHTRA,HINGOLI,0,532.81,0,22.17691561
23-03-2020,MAHARASHTRA,AKOLA,0,556.85,0,20.15767627
23-03-2020,MAHARASHTRA,AURANGABAD,0,700.17,0,13.52583607
23-03-2020,MAHARASHTRA,DHULE,0,282.06,0,7.688421743
23-03-2020,MAHARASHTRA,KOLHAPUR,0,445.93,0,11.22377968
23-03-2020,MAHARASHTRA,RAIGARH,0,371.69,0,10.10666852
23-03-2020,MAHARASHTRA,AMRAVATI,0,1509.4,0,24.21935365
23-03-2020,MAHARASHTRA,NANDED,0,1530.45,0,28.15751905
23-03-2020,MAHARASHTRA,SOLAPUR,0,1298.89,0,16.91533732
23-03-2020,MAHARASHTRA,AHMADNAGAR,0,1078.61,0,12.33273264
23-03-2020,MAHARASHTRA,THANE,0,370.77,0,7.601213927
23-03-2020,MAHARASHTRA,SANGLI,0,577.38,0,13.05366049
23-03-2020,MAHARASHTRA,WARDHA,0,806.96,0,25.03494603
23-03-2020,MAHARASHTRA,BULDANA,0,807.73,0,16.20477401
23-03-2020,MAHARASHTRA,SINDHUDURG,0,274.65,0,10.43879984
22-03-2020,MAHARASHTRA,WASHIM,0,652.13,0,24.53808546
22-03-2020,MAHARASHTRA,SATARA,0,590.47,0,10.90331415
22-03-2020,MAHARASHTRA,PUNE,0,993.69,0,12.35283774
22-03-2020,MAHARASHTRA,PARBHANI,0,689.84,0,21.22938956
22-03-2020,MAHARASHTRA,JALNA,0,641.77,0,16.13192661
22-03-2020,MAHARASHTRA,GONDIYA,0,892.2,0,31.93706935
22-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
22-03-2020,MAHARASHTRA,NASHIK,0,662.09,0,8.320818804
22-03-2020,MAHARASHTRA,GARHCHIROLI,0,2041.89,0,27.60022319
22-03-2020,MAHARASHTRA,RATNAGIRI,0,446.5,0,10.46963982
22-03-2020,MAHARASHTRA,OSMANABAD,0,589.79,0,15.15409793
22-03-2020,MAHARASHTRA,BID,0,1029.66,0,18.16360557
22-03-2020,MAHARASHTRA,LATUR,0,710.59,0,20.47150182
22-03-2020,MAHARASHTRA,YAVATMAL,0,1522.7,0,21.99470151
22-03-2020,MAHARASHTRA,BHANDARA,0,600,0,30.45299636
22-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.28,0,1.845240083
22-03-2020,MAHARASHTRA,NANDURBAR,0,254.84,0,8.463496408
22-03-2020,MAHARASHTRA,NAGPUR,0,1474.28,0,29.09857884
22-03-2020,MAHARASHTRA,CHANDRAPUR,0,1819.98,0,31.47066799
22-03-2020,MAHARASHTRA,JALGAON,0,898.01,0,14.93641781
22-03-2020,MAHARASHTRA,HINGOLI,0,535.22,0,22.27716888
22-03-2020,MAHARASHTRA,AKOLA,0,560.27,0,20.28138322
22-03-2020,MAHARASHTRA,AURANGABAD,0,700.28,0,13.52781272
22-03-2020,MAHARASHTRA,DHULE,0,282.15,0,7.690945215
22-03-2020,MAHARASHTRA,KOLHAPUR,0,446.81,0,11.24605765
22-03-2020,MAHARASHTRA,RAIGARH,0,371.7,0,10.10705273
22-03-2020,MAHARASHTRA,AMRAVATI,0,1520.36,0,24.39517544
22-03-2020,MAHARASHTRA,NANDED,0,1544.39,0,28.41393358
22-03-2020,MAHARASHTRA,SOLAPUR,0,1302.03,0,16.95621486
22-03-2020,MAHARASHTRA,AHMADNAGAR,0,1079.2,0,12.33948767
22-03-2020,MAHARASHTRA,THANE,0,370.86,0,7.60314203
22-03-2020,MAHARASHTRA,SANGLI,0,577.45,0,13.05521323
22-03-2020,MAHARASHTRA,WARDHA,0,815.98,0,25.31472082
22-03-2020,MAHARASHTRA,BULDANA,0,811.01,0,16.2707388
22-03-2020,MAHARASHTRA,SINDHUDURG,0,274.7,0,10.4407565
21-03-2020,MAHARASHTRA,WASHIM,0,655.33,0,24.65840075
21-03-2020,MAHARASHTRA,SATARA,0,590.56,0,10.90487259
21-03-2020,MAHARASHTRA,PUNE,0,994.4,0,12.36175004
21-03-2020,MAHARASHTRA,PARBHANI,0,693.13,0,21.33074451
21-03-2020,MAHARASHTRA,JALNA,0,642.98,0,16.16235298
21-03-2020,MAHARASHTRA,GONDIYA,0,923.12,0,33.04365405
21-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
21-03-2020,MAHARASHTRA,NASHIK,0,662.21,0,8.322402553
21-03-2020,MAHARASHTRA,GARHCHIROLI,0,2117.86,0.04,28.62700792
21-03-2020,MAHARASHTRA,RATNAGIRI,0,446.56,0,10.47097303
21-03-2020,MAHARASHTRA,OSMANABAD,0,591.02,0,15.18568258
21-03-2020,MAHARASHTRA,BID,0,1035.92,0,18.27405407
21-03-2020,MAHARASHTRA,LATUR,0,717.04,0,20.657134
21-03-2020,MAHARASHTRA,YAVATMAL,0,1539.61,0,22.23901066
21-03-2020,MAHARASHTRA,BHANDARA,0,621.29,0,31.53379184
21-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.3,0,1.850272627
21-03-2020,MAHARASHTRA,NANDURBAR,0,254.95,0,8.467050888
21-03-2020,MAHARASHTRA,NAGPUR,0,1511.73,0,29.8378215
21-03-2020,MAHARASHTRA,CHANDRAPUR,0,1877.89,0,32.47209538
21-03-2020,MAHARASHTRA,JALGAON,0,899.9,0,14.96801204
21-03-2020,MAHARASHTRA,HINGOLI,0,537.8,0,22.38438402
21-03-2020,MAHARASHTRA,AKOLA,0,563.8,0,20.40946282
21-03-2020,MAHARASHTRA,AURANGABAD,0,700.58,0,13.53359286
21-03-2020,MAHARASHTRA,DHULE,0,282.26,0,7.693919842
21-03-2020,MAHARASHTRA,KOLHAPUR,0,447.85,0,11.27214248
21-03-2020,MAHARASHTRA,RAIGARH,0,371.74,0,10.10809563
21-03-2020,MAHARASHTRA,AMRAVATI,0,1532.22,0,24.58555359
21-03-2020,MAHARASHTRA,NANDED,0,1559.54,0,28.69265206
21-03-2020,MAHARASHTRA,SOLAPUR,0,1305.41,0,17.00029762
21-03-2020,MAHARASHTRA,AHMADNAGAR,0,1079.87,0,12.34722386
21-03-2020,MAHARASHTRA,THANE,0,370.98,0,7.6055604
21-03-2020,MAHARASHTRA,SANGLI,0,577.55,0,13.05731589
21-03-2020,MAHARASHTRA,WARDHA,0,825.65,0,25.6149821
21-03-2020,MAHARASHTRA,BULDANA,0,814.89,0,16.34859525
21-03-2020,MAHARASHTRA,SINDHUDURG,0,274.71,0,10.44138646
20-03-2020,MAHARASHTRA,WASHIM,0,658.52,0,24.77859207
20-03-2020,MAHARASHTRA,SATARA,0,590.69,0,10.90742065
20-03-2020,MAHARASHTRA,PUNE,0,995.06,0,12.3698809
20-03-2020,MAHARASHTRA,PARBHANI,0,696.51,0,21.43475289
20-03-2020,MAHARASHTRA,JALNA,0,644.39,0,16.19784908
20-03-2020,MAHARASHTRA,GONDIYA,0,963.8,0,34.50017904
20-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
20-03-2020,MAHARASHTRA,NASHIK,0,662.27,0,8.323146437
20-03-2020,MAHARASHTRA,GARHCHIROLI,0.22,2256.87,1.46,30.506061
20-03-2020,MAHARASHTRA,RATNAGIRI,0,446.56,0,10.47097303
20-03-2020,MAHARASHTRA,OSMANABAD,0,592.48,0,15.2231588
20-03-2020,MAHARASHTRA,BID,0,1042.21,0,18.38513265
20-03-2020,MAHARASHTRA,LATUR,0,723.81,0,20.85233314
20-03-2020,MAHARASHTRA,YAVATMAL,0,1557.4,0,22.4959454
20-03-2020,MAHARASHTRA,BHANDARA,0.03,649.91,0.17,32.98639376
20-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.3,0,1.851116032
20-03-2020,MAHARASHTRA,NANDURBAR,0,255.05,0,8.470608291
20-03-2020,MAHARASHTRA,NAGPUR,0.14,1578.54,0.96,31.15637735
20-03-2020,MAHARASHTRA,CHANDRAPUR,0,1950.47,0,33.72716271
20-03-2020,MAHARASHTRA,JALGAON,0,901.95,0,15.0019683
20-03-2020,MAHARASHTRA,HINGOLI,0,540.5,0,22.4966451
20-03-2020,MAHARASHTRA,AKOLA,0,567.48,0,20.54264897
20-03-2020,MAHARASHTRA,AURANGABAD,0,700.76,0,13.53709281
20-03-2020,MAHARASHTRA,DHULE,0,282.34,0,7.696289882
20-03-2020,MAHARASHTRA,KOLHAPUR,0,448.9,0,11.2984761
20-03-2020,MAHARASHTRA,RAIGARH,0,371.79,0,10.10934558
20-03-2020,MAHARASHTRA,AMRAVATI,0,1544.17,0,24.77724836
20-03-2020,MAHARASHTRA,NANDED,0,1576.1,0,28.99730042
20-03-2020,MAHARASHTRA,SOLAPUR,0,1309.07,0,17.04793672
20-03-2020,MAHARASHTRA,AHMADNAGAR,0,1080.53,0,12.35466078
20-03-2020,MAHARASHTRA,THANE,0,371.09,0,7.607747997
20-03-2020,MAHARASHTRA,SANGLI,0,577.65,0,13.05968935
20-03-2020,MAHARASHTRA,WARDHA,0,835.72,0,25.92736635
20-03-2020,MAHARASHTRA,BULDANA,0,818.68,0,16.42448339
20-03-2020,MAHARASHTRA,SINDHUDURG,0,274.74,0,10.44257995
19-03-2020,MAHARASHTRA,WASHIM,0,662.25,0,24.91900086
19-03-2020,MAHARASHTRA,SATARA,0,590.88,0,10.91083207
19-03-2020,MAHARASHTRA,PUNE,0,995.82,0,12.37937451
19-03-2020,MAHARASHTRA,PARBHANI,0,700.6,0,21.56048856
19-03-2020,MAHARASHTRA,JALNA,0,646.01,0,16.23844899
19-03-2020,MAHARASHTRA,GONDIYA,0.12,1013.62,0.87,36.28317955
19-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
19-03-2020,MAHARASHTRA,NASHIK,0,662.37,0,8.324368951
19-03-2020,MAHARASHTRA,GARHCHIROLI,0.4,2297.37,2.75,31.05352736
19-03-2020,MAHARASHTRA,RATNAGIRI,0,446.67,0,10.4735282
19-03-2020,MAHARASHTRA,OSMANABAD,0,594.17,0,15.26657177
19-03-2020,MAHARASHTRA,BID,0,1049.39,0,18.51166015
19-03-2020,MAHARASHTRA,LATUR,0,731.73,0,21.08055488
19-03-2020,MAHARASHTRA,YAVATMAL,0,1577.58,0,22.78752539
19-03-2020,MAHARASHTRA,BHANDARA,0.05,682.82,0.29,34.65647088
19-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.31,0,1.855489571
19-03-2020,MAHARASHTRA,NANDURBAR,0,255.1,0,8.47227711
19-03-2020,MAHARASHTRA,NAGPUR,0,1531.39,0,30.22575974
19-03-2020,MAHARASHTRA,CHANDRAPUR,0.18,2102.2,1.24,36.35071298
19-03-2020,MAHARASHTRA,JALGAON,0,904.24,0,15.04008343
19-03-2020,MAHARASHTRA,HINGOLI,0,543.55,0,22.6238978
19-03-2020,MAHARASHTRA,AKOLA,0,571.76,0,20.69729964
19-03-2020,MAHARASHTRA,AURANGABAD,0,701,0,13.54175227
19-03-2020,MAHARASHTRA,DHULE,0,282.44,0,7.698819729
19-03-2020,MAHARASHTRA,KOLHAPUR,0,450.14,0,11.3298109
19-03-2020,MAHARASHTRA,RAIGARH,0,371.83,0,10.1105228
19-03-2020,MAHARASHTRA,AMRAVATI,0,1556.98,0,24.98274208
19-03-2020,MAHARASHTRA,NANDED,0,1596.22,0,29.36759826
19-03-2020,MAHARASHTRA,SOLAPUR,0,1313.87,0,17.11049653
19-03-2020,MAHARASHTRA,AHMADNAGAR,0,1081.19,0,12.36221796
19-03-2020,MAHARASHTRA,THANE,0,370.96,0,7.605062111
19-03-2020,MAHARASHTRA,SANGLI,0,577.92,0,13.06579746
19-03-2020,MAHARASHTRA,WARDHA,0,847.11,0,26.28069094
19-03-2020,MAHARASHTRA,BULDANA,0,823.04,0,16.51202761
19-03-2020,MAHARASHTRA,SINDHUDURG,0,274.8,0,10.44479553
18-03-2020,MAHARASHTRA,WASHIM,0,666.13,0,25.06469856
18-03-2020,MAHARASHTRA,SATARA,0,591.04,0,10.91374545
18-03-2020,MAHARASHTRA,PUNE,0,996.55,0,12.38843188
18-03-2020,MAHARASHTRA,PARBHANI,0,705.1,0,21.69907492
18-03-2020,MAHARASHTRA,JALNA,0,647.82,0,16.28406909
18-03-2020,MAHARASHTRA,GONDIYA,0,878.81,0,31.4577788
18-03-2020,MAHARASHTRA,MUMBAI,0,0.03,0,0.04129011
18-03-2020,MAHARASHTRA,NASHIK,0,662.51,0,8.326157399
18-03-2020,MAHARASHTRA,GARHCHIROLI,0,1723.96,0,23.30269653
18-03-2020,MAHARASHTRA,RATNAGIRI,0,446.78,0,10.47601375
18-03-2020,MAHARASHTRA,OSMANABAD,0,590.71,0,15.17774622
18-03-2020,MAHARASHTRA,BID,0,1057.61,0,18.6566748
18-03-2020,MAHARASHTRA,LATUR,0,741.2,0,21.35328558
18-03-2020,MAHARASHTRA,YAVATMAL,0,1567.81,0,22.64636107
18-03-2020,MAHARASHTRA,BHANDARA,0,591.51,0,30.02222342
18-03-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.31,0,1.855641952
18-03-2020,MAHARASHTRA,NANDURBAR,0,255.18,0,8.474829592
18-03-2020,MAHARASHTRA,NAGPUR,0,1444.62,0,28.51325375
18-03-2020,MAHARASHTRA,CHANDRAPUR,0,1843.03,0,31.86927526
18-03-2020,MAHARASHTRA,JALGAON,0,907.01,0,15.08625318
18-03-2020,MAHARASHTRA,HINGOLI,0,546.82,0,22.76003059
